timestamp,1_20_389,1_20_980,1_10_1237,1_20_812,1_10_658,13_2_954,1_10_735,13_2_736,1_2_954,1_10_961,13_20_759,13_2_93,1_20_298,1_2_1133,1_10_855,13_20_401,13_20_777,1_20_1022,1_10_691,13_2_1314,1_2_943,1_10_721,1_20_1119,13_20_1110,1_20_1073,1_20_99,1_2_281,1_20_139,1_20_18,1_10_933,13_20_1265,1_10_1262,13_10_999,1_20_1089,1_2_24,1_10_562,1_2_35,1_10_881,1_20_197,1_20_493,1_10_1078,13_2_547,13_20_764,13_2_1157,1_10_462,13_10_165,1_10_64,1_2_776,13_10_974,1_10_19,1_20_169,13_2_1320,13_10_195,1_20_470,1_10_1160,13_2_95,1_10_574,1_10_67,1_2_32,1_10_295
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.179061371841154,,,,,,,,,,,,,,,,,,28.30685920577617,,,,,,,,,,,28.30685920577617,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,17.47653429602888,,,,,,,,,,,28.30685920577617,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47653429602888,,,,,,,,,,,17.47653429602888,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460649819494584,,,,,,,,,,,17.62028527444093,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9.460649819494584,,
95,,,,,,,,,,,,68.74296028880866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460649819494584,,
100,,,,,,,,,,,,48.093140794223814,,,,,,,,,,,,,,57.814440433212994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.74296028880866,,0.0,,
105,,,,,,,,,,,,48.16462093862815,,,,,,,,,,,,,,62.60754472072364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5797833935018,,,,
110,,,,,,,,,,,,44.54945848375451,,,,,,,,,,,,,,58.02960288808664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.16462093862815,,,,
115,,,,,,,,,,,,44.54945848375451,,,,,,,,,,,,,,47.12779783393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.54945848375451,,,,
120,,,,,,,,,,,,37.47361673911442,,,,,,,,,,,,,,51.985559566787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.37991759937947,,,,
125,,,,,,,,,,,,39.42661165549252,,,,,,,,,,,,,,50.793310663798025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.549458483754506,,,,
130,,,,,,,,,,,,26.955136604715424,,,,,,,,,,,,,,50.87643092560876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.641779203993394,,,,
135,,,,,,,,,,,,25.561010830324907,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59336592340677,,,,
140,,,,,,,,,,,,16.174729241877255,,,,,,,,,,,,,,39.111913357400724,,58.02960288808664,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.561010830324907,,,,
145,,,,,,,,,,,,16.174729241877255,,,,,,,,,,,,,,39.111913357400724,,57.95812274368231,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.568506287003988,,,,
150,,,,,,,,,,,,6.210830324909747,,,,,,,,,,,,,,39.32707581227436,,47.342960288808655,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.174729241877255,,,,
155,,,,,,,,,,,,6.210830324909747,,,,,,,,,,,,,,33.62719621572067,,47.12779783393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5768515616368,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,31.212613386836473,,39.368034131933044,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.210830324909747,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,34.44043321299638,,34.44043321299638,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.210830324909747,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,34.44043321299638,,34.44043321299638,,,,,,,,,,,,,,,,,,33.86281588447653,,,,,57.95812274368231,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,32.05784925062903,,32.05784925062903,,,,,,,,,,,,,,,,,,33.86281588447653,,,,,57.95812274368231,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,17.810830324909748,,31.836804350883774,,,,,,,,,,,,,,,,,,26.642599277978338,,,,,47.12779783393502,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,22.599277978339348,,22.599277978339348,,,,,,,,,,,,,,,,,,26.642599277978338,,,,,47.12779783393502,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,12.179061371841156,,22.599277978339348,,,,,,,,,,,,,,,,,,21.22743682310469,,,,,39.111913357400724,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,12.179061371841156,,,,,,,,,,,,,,,,,,11.696750902527075,,,,,30.934635803779997,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.179061371841156,,,,,,,,,,,57.95812274368231,,,,,,,11.696750902527075,,,,,29.507581227436823,,34.00794223826715,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,62.607544720723645,,,,,,,0.0,,,,,32.08395807821371,,34.00794223826715,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02960288808664,,,,,,,,,,,,34.44043321299638,,34.00794223826715,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12779783393502,,,,,,,,,,,,31.56879210834924,,26.860649819494583,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.01821421766577,,,,,,,,,,,,31.19467827658544,,26.860649819494583,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.985559566787,,,,,,,,,,,,39.50725889633832,,23.69675090252708,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,22.599277978339348,,13.197556008146641,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,22.442219266577997,,11.696750902527077,,,,,,,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,12.179061371841156,,0.0,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,12.179061371841156,,0.0,,,,,,,
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.13884632366309,,,,,,,,,,,,0.0,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.79009798865395,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.810830324909748,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.599277978339348,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.179061371841156,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,,,,,,,27.65342960288809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,25.561010830324907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,16.174729241877255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,57.814440433212994,,,,,,,,,,,,,,16.174729241877255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,57.95812274368231,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.30685920577617
310,,,,,,,,,,,,,62.67991188888209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.028648350975956
315,,,,,,,,,,,,,66.14264197818407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.49137844027794
320,,,,,,,,,,,,,62.607544720723645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.956281182817506
325,,,,,,,,,,,,,61.08568466954999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43442113164385
330,,,,,,,,,,,,,60.467843574574246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.378339350180504
335,,,,,,,,,,,,,58.02960288808664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54045040398831
340,,,,,,,,,,,,,47.12779783393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.378339350180504
345,,,,,,,,,,,,,47.12779783393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.378339350180504
350,,,,,,,,,,,,,39.32707581227436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47653429602888
355,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.10985052997416
360,,,,,,,,,,,,,31.171655067177788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460649819494584
365,,,,,,,,,,,,,34.44043321299638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
370,,,,,,,,,,,,,22.599277978339348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,17.810830324909748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,12.179061371841154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,12.179061371841154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,57.814440433213,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,57.814440433212994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,57.814440433212994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,60.343656864772015,,,,,,,,,,,,,,,19.494584837545126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,58.02960288808664,,,,,,,,,,,,,,,19.494584837545126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,75.02454873646208,,,,,,,,,,,,,,,9.891696750902526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,58.02960288808664,,,,,,,,,,,,,,,9.891696750902526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,58.02960288808664,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,58.02960288808664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,58.02960288808664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,47.12779783393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,47.34296028880866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,39.111913357400724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,39.111913357400724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,31.171655067177788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,34.44043321299638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.30758122743682,,,,,,,,,,,,,,,
470,34.44043321299638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.30685920577617,,,,,,,,,,,,,,,
475,32.05784925062903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47653429602888,,,,,,,,,57.95812274368231,,,,,,
480,17.810830324909748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47653429602888,,,,,,,,,58.02960288808664,,,,,,
485,22.599277978339348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460649819494584,,,,,,,,,47.27154881234707,,,,,,
490,12.179061371841156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,47.12779783393502,,,,,,
495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02960288808664,,,,,,,,,,,,,,39.111913357400724,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.95812274368231,,,,,,,,,,,,,,34.44043321299638,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.607544720723645,,,,,,,,,,,,,,34.44043321299638,,,,,,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02960288808664,,,,,,,,,,,,,,34.44043321299638,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12779783393502,,,,,,,,,,,,,,34.44043321299638,,,,,,
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.985559566787,,,,,,,,,,,,,,31.194678276585442,,,,,,
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,,,34.44043321299638,,,,,,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,,,17.810830324909748,,,,,,
535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.111913357400724,,,,,,,,,,,,,,22.442219266577993,,,,,,
540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.88578304968197,,,,,,,,,,,,,,12.179061371841156,,,,,,
545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.568792108349243,,,,,,,,,,,,,,12.179061371841156,,,,,,
550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.688039348604043,,68.74007220216606,,,,,,,,,,,,0.0,,,,,,
555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.810830324909748,,48.23321299638988,,,,,,,,,,,,,,,,,,
560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.599277978339348,,48.16462093862815,,,,,,,,,,,,,,,,,,
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.30685920577617,,,,12.179061371841156,,44.263537906137174,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.30685920577617,,,,0.0,,44.263537906137174,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47653429602888,,,,,,36.247653429602885,,,,,,,,,,,,,,,28.306859205776174,,,
580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.541182843828306,,,,,,36.247653429602885,,,,,,,,,,,,,,,28.378339350180504,,,
585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460649819494584,,,,,,25.561010830324907,,,,,,,,,,,,,,,17.62028527444093,,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,25.561010830324907,,,,,,,,,,,,,,,17.47653429602888,,,
595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.174729241877255,,,,,,,,,,,,,,,9.460649819494584,,,
600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.174729241877255,,,,,,,,,,,,,,,0.0,,,
605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.210830324909747,,,,,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.210830324909747,,,,,,,,,,,,,,,,,,
615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.210830324909747,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
660,,,,,60.65631768953068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,,,52.059205776173286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,,,35.20821299638989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,33.21299638989169,,,,,,,,,,,,,,52.059205776173286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,33.21299638989169,,,,,,,,,,,,,,45.064259927797835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,33.21299638989169,,,,,,,,,,,,,,56.708627753214614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,30.906137184115522,,,,,,,,,,,,,,28.450541516245487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,,,33.21299638989169,,,,,,,,,,,,,,45.108333500653885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,,,33.21299638989169,,,,,,,,,,,,,,56.63706915676744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,,,,33.21299638989169,,,,,,,,,,,,,,52.13068592057762,,,52.13068592057762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,,,,28.381949458483756,,,,,,,,,,,,,,51.877580821806674,,,51.877580821806674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,,,,0.0,,,,,,,,,,,,,,49.77399853148137,,,49.77399853148137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,,,,0.0,,54.59061371841155,74.6856714801444,,,,,,,,,,,53.23672862078335,,,53.23672862078335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,,,0.0,,54.59061371841155,77.25776173285198,,,,,,,,,,,60.477689943468235,,,60.477689943468235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,,54.59061371841155,70.03754512635379,,,,,,,,,,,59.177941832637,,,59.177941832637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,,,,,,54.59061371841155,70.03754512635379,,,,,,,,,,,60.65631768953068,,,60.65631768953068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,,58.99897673751404,64.62238267148014,,,19.494584837545126,,,,,,,,43.899638989169674,,,58.99897673751404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,,,,,62.173092274583034,73.7942238267148,,,19.494584837545126,,,,,,,,43.899638989169674,,,62.173092274583034,,,,,,,,,,,,,,,,,,,,,32.40156158173117,,,,,,,,,,,,,,,,,
770,,,,,,,54.94801444043321,65.19392020964857,,,9.891696750902526,,,,,,,,54.94801444043321,,,60.65631768953068,,,,,,,,,,,,,,,,,,,,,19.494584837545126,,,,,,,,,,,,,,,,,
775,,,,,,,43.899638989169674,58.65291228206483,,,9.891696750902526,,,,,,,,43.899638989169674,,,41.22888086642599,,,,,,,,,,,,,,,,,,,,,9.891696750902526,,,,,,,,,,,,,,,,,
780,,,,,,,63.35673424048875,46.44901336509733,,,0.0,,,,,,20.748839608045387,,63.35673424048875,,,60.685976117745064,,,,,,,,,,,,,,,,,,,,,9.891696750902527,,,,,27.65342960288809,,,,,,,,,,,,
785,,,,,,,43.899638989169674,50.428830324909754,,,,,,,,,19.494584837545126,,33.21299638989169,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,0.0,,,,,41.95018050541516,,,,,,,,,,,,
790,,,,,,,33.21299638989169,46.473672215996174,,,,,,,,,9.891696750902526,,33.21299638989169,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,29.73355759763702,,,,,,,,,,,,
795,,,,,,,33.21299638989169,38.571592057761734,,,,,,,,,9.891696750902526,,33.21299638989169,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,20.010830324909747,,,,,,,,,,,,
800,,,,,,,33.21299638989169,60.316785034460125,,,,,,,,,9.891696750902527,,33.21299638989169,,,33.21299638989169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
805,,,,,,,33.21299638989169,60.4516534296029,,,,,,,,,12.232142857142858,,33.21299638989169,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,,,,,,33.21299638989169,54.972380702330156,,,,,,,,,15.480225988700566,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,,75.02454873646208,,,33.2129963898917,65.54526388172597,,,,,,,,,14.770889487870619,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,,58.02960288808664,,,44.26137184115524,6.210830324909747,,,,,,,,,12.232142857142858,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,,62.607544720723645,,,33.2129963898917,,,,,,,,,,12.714617169373549,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,75.02454873646208,,,44.26137184115524,,,,,,,,,,19.255595667870036,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,75.02454873646208,,,33.2129963898917,,,,,,,,,,13.908629441624367,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,75.02454873646208,,,47.70480785451601,,,,,,,,,,12.232142857142858,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,75.02454873646208,,,33.2129963898917,,,,,,,,,,13.431372549019608,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,75.02454873646208,,,47.70480785451601,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,75.02454873646208,,,33.2129963898917,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,,80.32648698719576,,,40.42549459350609,,,,,,,,65.95825594026435,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,,79.7748017717289,,,35.682310469314075,,,,,,,,65.4065707247975,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,75.35136353309707,,,33.2129963898917,,,,,,,,60.98313248616567,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,75.02454873646208,,,50.47411636302577,,,,,,,,60.65631768953068,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
